id,http://www.okkam.org/ontology_restaurant2.owl#has_category,http://www.okkam.org/ontology_restaurant2.owl#phone_number,http://www.okkam.org/ontology_restaurant2.owl#name,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.okkam.org/ontology_restaurant2.owl#has_address,entityUrl,http://www.okkam.org/ontology_restaurant2.owl#city,http://www.okkam.org/ontology_restaurant2.owl#street
931,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address399,atlanta,192 peachtree center ave.  at international blvd.
932,,,american,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category348,,
933,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address146,los angeles,4500 los feliz blvd.
934,http://www.okkam.org/oaie/restaurant2-Category144,310/289-0660,le colonial,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address144,http://www.okkam.org/oaie/restaurant2-restaurant244,,
935,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address693,roswell,1087 green st.
936,,,bbq,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category642,,
937,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address440,las vegas,129 e. fremont st.
938,http://www.okkam.org/oaie/restaurant2-Category69,702-732-5651,le montrachet bistro,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address69,http://www.okkam.org/oaie/restaurant2-Restaurant69,,
939,,,italian,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category183,,
940,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address618,new york city,48 w. 65th st.
941,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address68,las vegas,3799 las vegas blvd. s.
942,http://www.okkam.org/oaie/restaurant2-Category626,212-741-3214,marnie's noodle shop,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address626,http://www.okkam.org/oaie/restaurant2-Restaurant626,,
943,,,mexican,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category655,,
944,http://www.okkam.org/oaie/restaurant2-Category157,310/277-7346,prego,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address157,http://www.okkam.org/oaie/restaurant2-restaurant257,,
945,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address159,santa monica,3rd st. promenade
946,,,american (new),http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category108,,
947,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address453,san francisco,2223 market st.
948,,,italian,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category402,,
949,http://www.okkam.org/oaie/restaurant2-Category461,415/474-4180,cafe adriano,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address461,http://www.okkam.org/oaie/restaurant2-Restaurant461,,
950,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address200,new york,160 central park s
951,,,american,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category196,,
952,http://www.okkam.org/oaie/restaurant2-Category639,212-213-2288,sam's noodle shop,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address639,http://www.okkam.org/oaie/restaurant2-Restaurant639,,
953,,,italian,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category490,,
954,,,italian,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category668,,
955,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address466,san francisco,4th and howard sts.
956,,,asian,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category415,,
957,http://www.okkam.org/oaie/restaurant2-Category474,415/771-6222,greens,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address474,http://www.okkam.org/oaie/restaurant2-Restaurant474,,
958,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address213,new york,451 washington st.  near watts st.
959,http://www.okkam.org/oaie/restaurant2-Category221,212/794-0205,coco pazzo,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address221,http://www.okkam.org/oaie/restaurant2-Restaurant221,,
960,,,coffee bar,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category250,,
961,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address479,san francisco,430 broadway
962,,,coffee shops/diners,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category428,,
963,http://www.okkam.org/oaie/restaurant2-Category487,415/668-9292,katia's,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address487,http://www.okkam.org/oaie/restaurant2-Restaurant487,,
964,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address226,new york,121 prince st.
965,,,californian,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category722,,
966,http://www.okkam.org/oaie/restaurant2-Category234,212/496-1588,ernie's,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address234,http://www.okkam.org/oaie/restaurant2-Restaurant234,,
967,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address520,san francisco,3235 sacramento st.
968,,,american,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category263,,
969,http://www.okkam.org/oaie/restaurant2-Category706,404-240-1984,nava,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address706,http://www.okkam.org/oaie/restaurant2-Restaurant706,,
970,http://www.okkam.org/oaie/restaurant2-Category15,310-550-8811,palm  the (los angeles),http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address15,http://www.okkam.org/oaie/restaurant2-restaurant25,,
971,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address239,new york,57 e. 57th st.
972,,,mediterranean,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category735,,
973,http://www.okkam.org/oaie/restaurant2-Category247,212/691-6359,follonico,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address247,http://www.okkam.org/oaie/restaurant2-Restaurant247,,
974,http://www.okkam.org/oaie/restaurant2-Category541,818-886-5679,brent's deli,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address541,http://www.okkam.org/oaie/restaurant2-Restaurant541,,
975,,,american,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category276,,
976,,,french bistro,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category3,,
977,http://www.okkam.org/oaie/restaurant2-Category719,404-237-7601,white house restaurant,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address719,http://www.okkam.org/oaie/restaurant2-Restaurant719,,
978,,,mexican/tex-mex,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category570,,
979,,,french,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category748,,
980,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address546,beverly hills,9777 little santa monica blvd.
981,,,russian,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category52,,
982,http://www.okkam.org/oaie/restaurant2-Category554,213-933-0358,gumbo pot  the,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address554,http://www.okkam.org/oaie/restaurant2-Restaurant554,,
983,,,italian,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category289,,
984,http://www.okkam.org/oaie/restaurant2-Category301,212/777-6314,manila garden,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address301,http://www.okkam.org/oaie/restaurant2-Restaurant301,,
985,,,diners,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category583,,
986,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address381,atlanta,3195 roswell rd.
987,,,american,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category330,,
988,,,american,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category508,,
989,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address559,venice,2011 ocean front walk
990,http://www.okkam.org/oaie/restaurant2-Category51,212-644-1900,park avenue cafe (new york city),http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address51,http://www.okkam.org/oaie/restaurant2-Restaurant51,,
991,http://www.okkam.org/oaie/restaurant2-Category567,213-655-9045,koo koo roo,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address567,http://www.okkam.org/oaie/restaurant2-Restaurant567,,
992,,,american (new),http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category65,,
993,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address306,new york,46 e. 29th st.
994,http://www.okkam.org/oaie/restaurant2-Category314,212/255-3996,newsbar,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address314,http://www.okkam.org/oaie/restaurant2-Restaurant314,,
995,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address600,los angeles,544 s. grand ave.
996,,,desserts,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category596,,
997,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address50,new york city,55 e. 54th st.
998,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address394,atlanta,underground underground mall  underground atlanta
999,,,coffee bar,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category343,,
1000,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address141,los angeles,439 n. beverly drive
1001,http://www.okkam.org/oaie/restaurant2-Category64,212-245-7992,uncle nick's,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address64,http://www.okkam.org/oaie/restaurant2-Restaurant64,,
1002,,,american (new),http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category78,,
1003,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address319,new york,138 lafayette st.  between canal and howard sts.
1004,http://www.okkam.org/oaie/restaurant2-Category327,212/535-1100,persepolis,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address327,http://www.okkam.org/oaie/restaurant2-Restaurant327,,
1005,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address613,new york city,483 amsterdam ave.
1006,http://www.okkam.org/oaie/restaurant2-Category621,212-317-2802,kuruma zushi,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address621,http://www.okkam.org/oaie/restaurant2-Restaurant621,,
1007,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address63,new york city,central park west
1008,,,asian,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category356,,
1009,,,ukrainian,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category650,,
1010,http://www.okkam.org/oaie/restaurant2-Category152,310/479-4187,orleans,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address152,http://www.okkam.org/oaie/restaurant2-restaurant252,,
1011,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address154,toluca lake,10001 riverside dr.
1012,,,thai,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category103,,
1013,http://www.okkam.org/oaie/restaurant2-Category77,404-266-1440,brasserie le coze,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address77,http://www.okkam.org/oaie/restaurant2-Restaurant77,,
1014,,,mediterranean,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category191,,
1015,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address626,new york city,466 hudson st.
1016,http://www.okkam.org/oaie/restaurant2-Category634,212-687-2953,palm,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address634,http://www.okkam.org/oaie/restaurant2-Restaurant634,,
1017,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address76,atlanta,3130 piedmont rd. ne
1018,,,coffee bar,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category369,,
1019,,,mexican,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category116,,
1020,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address167,los angeles,7313 melrose ave.
1021,http://www.okkam.org/oaie/restaurant2-Category165,213/658-6340,tavola calda,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address165,http://www.okkam.org/oaie/restaurant2-restaurant265,,
1022,,,chinese,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category663,,
1023,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address461,san francisco,3347 fillmore st.
1024,,,continental,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category410,,
1025,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address639,new york city,411 third ave.
1026,http://www.okkam.org/oaie/restaurant2-Category647,718-520-2910,teresa's,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address647,http://www.okkam.org/oaie/restaurant2-Restaurant647,,
1027,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address89,atlanta,3434 peachtree rd. ne
1028,,,italian,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category129,,
1029,http://www.okkam.org/oaie/restaurant2-Category178,212/627-8899,alley's end,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address178,http://www.okkam.org/oaie/restaurant2-restaurant278,,
1030,,,sandwiches,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category676,,
1031,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address474,san francisco,bldg. a fort mason
1032,,,italian,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category423,,
1033,http://www.okkam.org/oaie/restaurant2-Category482,415/441-7778,hyde street bistro,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address482,http://www.okkam.org/oaie/restaurant2-Restaurant482,,
1034,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address221,new york,23 e. 74th st.
1035,http://www.okkam.org/oaie/restaurant2-Category407,404/237-1313,mckinnon's louisiane,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address407,http://www.okkam.org/oaie/restaurant2-Restaurant407,,
1036,,,southern/soul,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category689,,
1037,http://www.okkam.org/oaie/restaurant2-Category701,404-303-8201,la fonda latina,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address701,http://www.okkam.org/oaie/restaurant2-Restaurant701,,
1038,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address487,san francisco,600 5th ave.
1039,,,american,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category436,,
1040,http://www.okkam.org/oaie/restaurant2-Category10,213-665-1891,katsu,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address10,http://www.okkam.org/oaie/restaurant2-restaurant20,,
1041,http://www.okkam.org/oaie/restaurant2-Category495,415/362-8286,maykadeh,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address495,http://www.okkam.org/oaie/restaurant2-Restaurant495,,
1042,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address234,new york,2150 broadway  between 75th and 76th sts.
1043,,,vietnamese,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category730,,
1044,http://www.okkam.org/oaie/restaurant2-Category242,212/595-3139,firehouse,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address242,http://www.okkam.org/oaie/restaurant2-Restaurant242,,
1045,,,latin american,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category271,,
1046,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address706,atlanta,3060 peachtree rd.
1047,http://www.okkam.org/oaie/restaurant2-Category714,404-233-2005,soto,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address714,http://www.okkam.org/oaie/restaurant2-Restaurant714,,
1048,,,only in las vegas,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category449,,
1049,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address247,new york,6 w. 24th st.
1050,,,american,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category743,,
1051,http://www.okkam.org/oaie/restaurant2-Category255,212/608-7300,gianni's,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address255,http://www.okkam.org/oaie/restaurant2-Restaurant255,,
1052,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address541,northridge,19565 parthenia ave.
1053,,,middle eastern,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category284,,
1054,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address719,atlanta,3172 peachtree rd. ne
1055,http://www.okkam.org/oaie/restaurant2-Category727,415-885-2767,dottie's true blue cafe,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address727,http://www.okkam.org/oaie/restaurant2-Restaurant727,,
1056,,,coffee bar,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category209,,
1057,http://www.okkam.org/oaie/restaurant2-Category268,212/966-3371,inca grill,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address268,http://www.okkam.org/oaie/restaurant2-Restaurant268,,
1058,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address554,la,6333 w. third st.
1059,,,italian,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category503,,
1060,http://www.okkam.org/oaie/restaurant2-Category562,310-397-6654,johnnie's pastrami,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address562,http://www.okkam.org/oaie/restaurant2-Restaurant562,,
1061,,,chinese,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category60,,
1062,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address301,new york,325 e. 14th st.  between 1st and 2nd aves.
1063,,,seafood,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category297,,
1064,,,diners,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category591,,
1065,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address567,la,8393 w. beverly blvd.
1066,,,greek and middle eastern,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category516,,
1067,,,steakhouses,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category73,,
1068,http://www.okkam.org/oaie/restaurant2-Category575,310-376-7786,martha's,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address575,http://www.okkam.org/oaie/restaurant2-Restaurant575,,
1069,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address314,new york,2 w. 19th st.
1070,http://www.okkam.org/oaie/restaurant2-Category322,212/288-2391,parioli romanissimo,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address322,http://www.okkam.org/oaie/restaurant2-Restaurant322,,
1071,,,american,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category351,,
1072,,,southern/soul,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category86,,
1073,,,greek and middle eastern,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category529,,
1074,http://www.okkam.org/oaie/restaurant2-Category72,702-734-0410,steak house  the,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address72,http://www.okkam.org/oaie/restaurant2-Restaurant72,,
1075,http://www.okkam.org/oaie/restaurant2-Category588,213-687-7178,r-23,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address588,http://www.okkam.org/oaie/restaurant2-Restaurant588,,
1076,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address327,new york,1423 2nd ave.  between 74th and 75th sts.
1077,http://www.okkam.org/oaie/restaurant2-Category335,212/627-7172,republic,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address335,http://www.okkam.org/oaie/restaurant2-Restaurant335,,
1078,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address621,new york city,2nd fl.
1079,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address71,las vegas,200 e. fremont st.
1080,,,american,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category364,,
1081,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address162,los angeles,3110 main st.
1082,http://www.okkam.org/oaie/restaurant2-Category160,213/680-9355,restaurant horikawa,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address160,http://www.okkam.org/oaie/restaurant2-restaurant260,,
1083,,,italian,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category111,,
1084,http://www.okkam.org/oaie/restaurant2-Category85,404-231-1368,la grotta,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address85,http://www.okkam.org/oaie/restaurant2-Restaurant85,,
1085,,,californian,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category99,,
1086,http://www.okkam.org/oaie/restaurant2-Category348,212/873-3700,sfuzzi,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address348,http://www.okkam.org/oaie/restaurant2-Restaurant348,,
1087,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address634,new york city,837 second ave.
1088,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address84,atlanta,1397 n. highland ave.
1089,http://www.okkam.org/oaie/restaurant2-Category642,718-937-3030,stick to your ribs,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address642,http://www.okkam.org/oaie/restaurant2-Restaurant642,,
1090,,,and 212/614-9345 asian,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category377,,
1091,,,caribbean,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category124,,
1092,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address175,new york,322 e. 14 st.  between 1st and 2nd aves.
1093,http://www.okkam.org/oaie/restaurant2-Category173,212/989-1220,9 jones street,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address173,http://www.okkam.org/oaie/restaurant2-restaurant273,,
1094,,,steakhouses,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category671,,
1095,http://www.okkam.org/oaie/restaurant2-Category98,415-955-5555,campton place,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address98,http://www.okkam.org/oaie/restaurant2-Restaurant98,,
